listing_id,total_bookings,total_duration,avg_duration,min_duration,max_duration,num_of_short_stays,num_of_long_stays
6.399260715861851e+17,7,50,7.142857142857143,6,9,4,3
6.399304029338956e+17,59,113,1.9152542372881356,1,5,59,0
6.399362389914008e+17,13,70,5.384615384615385,4,8,12,1
6.399398566448445e+17,28,68,2.4285714285714284,1,5,28,0
6.399400344925055e+17,67,133,1.9850746268656716,1,4,67,0
6.399468707775914e+17,8,54,6.75,4,8,6,2
6.399631025801006e+17,5,34,6.8,5,8,3,2
6.399796953921585e+17,13,92,7.076923076923077,5,8,8,5
6.399890733827456e+17,4,27,6.75,6,9,3,1
6.402024057926335e+17,100,389,3.89,2,7,100,0
6.403681311799363e+17,47,147,3.127659574468085,1,5,47,0
6.40385927549339e+17,41,366,8.926829268292684,5,12,5,36
6.404080774558808e+17,185,371,2.0054054054054054,1,5,185,0
6.40408436399418e+17,247,1208,4.890688259109312,2,8,245,2
6.404149769226676e+17,73,357,4.890410958904109,2,8,72,1
6.404510802663622e+17,2,19,9.5,8,11,0,2
6.404533964568796e+17,146,429,2.9383561643835616,1,5,146,0
6.404831955161903e+17,126,259,2.0555555555555554,1,5,126,0
6.405238033450015e+17,1,3,3.0,3,3,1,0
6.405361294636977e+17,97,754,7.77319587628866,2,10,37,60
6.405410277155446e+17,182,1739,9.554945054945055,2,13,13,169
6.405778890605187e+17,80,163,2.0375,1,4,80,0
6.406825882882062e+17,13,59,4.538461538461538,2,6,13,0
6.408667810441057e+17,22,84,3.8181818181818183,3,6,22,0
6.409398188077466e+17,30,234,7.8,5,10,8,22
6.410098347312403e+17,22,29,1.3181818181818181,1,3,22,0
6.410158524443348e+17,324,1912,5.901234567901234,2,8,304,20
6.410169797168576e+17,36,165,4.583333333333333,2,6,36,0
6.410296597525902e+17,32,59,1.84375,1,3,32,0
6.410415545233372e+17,8,13,1.625,1,3,8,0
6.410850325470746e+17,213,1044,4.901408450704225,1,7,213,0
6.410919026095645e+17,17,36,2.1176470588235294,1,5,17,0
6.411130761747071e+17,5,35,7.0,6,8,4,1
6.411172774829587e+17,57,506,8.87719298245614,4,11,4,53
6.411207447088287e+17,73,503,6.890410958904109,2,9,50,23
6.411212117297399e+17,34,233,6.852941176470588,3,9,24,10
6.411427738446309e+17,36,74,2.0555555555555554,1,4,36,0
6.415982343071831e+17,33,312,9.454545454545455,8,11,0,33
6.416898886072716e+17,9,71,7.888888888888889,6,9,3,6
6.417437270291805e+17,90,183,2.033333333333333,1,5,90,0
6.417555632795711e+17,89,197,2.2134831460674156,1,5,89,0
6.417913626471457e+17,252,988,3.9206349206349205,2,6,252,0
6.419694643021706e+17,3,25,8.333333333333334,7,11,2,1
6.41988715802547e+17,141,695,4.929078014184397,2,7,141,0
6.42129261379306e+17,62,612,9.870967741935484,4,12,3,59
6.425467470918447e+17,97,474,4.88659793814433,2,7,97,0
6.426066875184937e+17,1,6,6.0,6,6,1,0
6.42699884015459e+17,40,323,8.075,3,11,12,28
6.427174222215379e+17,69,331,4.797101449275362,2,7,69,0
6.431270821310225e+17,126,630,5.0,2,7,126,0
6.431359568374959e+17,70,140,2.0,1,5,70,0
6.431590310082345e+17,2,3,1.5,1,2,2,0
6.43159401920941e+17,46,308,6.695652173913044,2,9,31,15
6.431876930324987e+17,19,85,4.473684210526316,3,6,19,0
6.432504600738787e+17,305,1497,4.908196721311476,2,7,305,0
6.432641096295935e+17,16,96,6.0,2,8,13,3
6.432641603601448e+17,10,15,1.5,1,3,10,0
6.43264246131911e+17,8,43,5.375,4,7,8,0
6.433604614896376e+17,13,53,4.076923076923077,3,5,13,0
6.433854638761966e+17,22,217,9.863636363636363,2,12,1,21
6.434624994342276e+17,179,1706,9.53072625698324,2,12,10,169
6.43462593990514e+17,155,1492,9.625806451612902,2,13,16,139
6.435057596633338e+17,53,222,4.188679245283019,2,6,53,0
6.435409305627181e+17,7,21,3.0,1,5,7,0
6.43810416464172e+17,97,480,4.948453608247423,3,8,96,1
6.438715988740572e+17,54,490,9.074074074074074,2,12,2,52
6.438835530962167e+17,22,221,10.045454545454545,7,11,1,21
6.43887780163735e+17,65,328,5.046153846153846,3,7,65,0
6.439151335776261e+17,13,80,6.153846153846154,2,8,11,2
6.439259210458116e+17,17,151,8.882352941176471,3,11,3,14
6.439372932016845e+17,107,503,4.700934579439252,2,7,107,0
6.439723491064248e+17,68,655,9.632352941176471,3,12,3,65
6.439866913245197e+17,6,28,4.666666666666667,3,6,6,0
6.440169319302237e+17,53,131,2.4716981132075473,1,5,53,0
6.440173941470917e+17,8,41,5.125,4,7,8,0
6.440225944040883e+17,7,13,1.8571428571428572,1,3,7,0
6.440497632588317e+17,5,10,2.0,1,3,5,0
6.440714005916552e+17,93,900,9.67741935483871,2,12,7,86
6.440869587273021e+17,27,56,2.074074074074074,1,4,27,0
6.441733122422025e+17,86,184,2.13953488372093,1,5,86,0
6.444918696551468e+17,25,196,7.84,2,10,9,16
6.445423282367528e+17,115,570,4.956521739130435,3,7,115,0
6.445878682771127e+17,1,3,3.0,3,3,1,0
6.446131132611951e+17,109,235,2.1559633027522938,1,5,109,0
6.44622446454462e+17,1,6,6.0,6,6,1,0
6.446268621279e+17,53,371,7.0,3,10,33,20
6.446365109371519e+17,35,177,5.057142857142857,3,9,34,1
6.446417900019741e+17,18,84,4.666666666666667,2,6,18,0
6.446541818925308e+17,22,87,3.9545454545454546,2,6,22,0
6.446558966664442e+17,23,157,6.826086956521739,3,8,17,6
6.446769745022787e+17,54,105,1.9444444444444444,1,5,54,0
6.446770420530825e+17,6,19,3.1666666666666665,1,5,6,0
6.44677137741892e+17,10,32,3.2,1,5,10,0
6.44704165662668e+17,10,32,3.2,1,4,10,0
6.447240655439702e+17,13,53,4.076923076923077,3,7,13,0
6.447262674416401e+17,33,43,1.303030303030303,1,3,33,0
6.447414509921245e+17,20,40,2.0,1,3,20,0
6.447878425747462e+17,30,146,4.866666666666666,3,7,30,0
6.448057394291434e+17,5,36,7.2,7,8,4,1
6.449516639970501e+17,43,59,1.372093023255814,1,3,43,0
6.44961430232209e+17,8,29,3.625,3,5,8,0
6.449627105039055e+17,320,1554,4.85625,2,8,317,3
6.452731816930781e+17,184,915,4.9728260869565215,2,9,183,1
6.453226293819593e+17,113,867,7.672566371681416,3,11,41,72
6.453269230509327e+17,303,1505,4.966996699669967,3,8,302,1
6.453421235935059e+17,45,373,8.28888888888889,2,12,12,33
6.453522601451086e+17,312,1547,4.958333333333333,2,8,311,1
6.453648342947347e+17,17,80,4.705882352941177,2,6,17,0
6.453659996310885e+17,27,180,6.666666666666667,2,10,21,6
6.453754742706696e+17,320,1572,4.9125,2,9,317,3
6.454118304615075e+17,31,64,2.064516129032258,1,4,31,0
6.454200084483267e+17,86,428,4.976744186046512,3,8,84,2
6.454262333771178e+17,239,1651,6.907949790794979,2,10,170,69
6.454769690300142e+17,9,20,2.2222222222222223,1,4,9,0
6.456576944754454e+17,50,402,8.04,6,10,13,37
6.459373614520161e+17,3,4,1.3333333333333333,1,2,3,0
6.459925895932145e+17,43,158,3.6744186046511627,2,7,43,0
6.459947405302065e+17,62,569,9.17741935483871,2,12,6,56
6.459997563643254e+17,43,392,9.116279069767442,7,11,1,42
6.460076307796024e+17,46,133,2.891304347826087,1,5,46,0
6.460248757760984e+17,121,595,4.917355371900826,2,7,121,0
6.46062067241598e+17,126,503,3.992063492063492,1,7,126,0
6.460752791348128e+17,69,670,9.710144927536232,2,12,4,65
6.46102986841461e+17,80,251,3.1375,1,6,80,0
6.461555418323812e+17,86,345,4.011627906976744,1,7,86,0
6.462211804392315e+17,9,21,2.3333333333333335,1,3,9,0
6.462298322946705e+17,1,2,2.0,2,2,1,0
6.462299286841364e+17,2,13,6.5,5,8,1,1
6.462864850112069e+17,40,122,3.05,1,5,40,0
6.462866760483946e+17,47,235,5.0,2,7,47,0
6.462987738188378e+17,56,470,8.392857142857142,2,12,10,46
6.463193390686936e+17,108,737,6.824074074074074,2,9,79,29
6.463614612067341e+17,4,28,7.0,7,7,4,0
6.463753737118424e+17,90,441,4.9,2,7,90,0
6.463968556512344e+17,71,680,9.577464788732394,2,12,4,67
6.465532934448545e+17,71,557,7.845070422535211,4,11,28,43
6.467800603933551e+17,22,60,2.727272727272727,1,5,22,0
6.468027264394221e+17,1,1,1.0,1,1,1,0
6.468037214228497e+17,33,73,2.212121212121212,1,4,33,0
6.468071914544512e+17,20,22,1.1,1,2,20,0
6.468075766597676e+17,12,62,5.166666666666667,4,7,12,0
6.469015209662e+17,259,2195,8.474903474903474,2,11,46,213
6.469181791418638e+17,122,469,3.8442622950819674,1,6,122,0
6.469882806477745e+17,46,385,8.369565217391305,6,11,10,36
6.469920986088146e+17,172,1637,9.517441860465116,2,12,15,157
6.471168850888986e+17,57,108,1.894736842105263,1,4,57,0
6.471491872678406e+17,33,233,7.0606060606060606,5,9,19,14
6.473675055988698e+17,3,4,1.3333333333333333,1,2,3,0
6.475225425992338e+17,10,70,7.0,3,9,5,5
6.475311890531036e+17,11,17,1.5454545454545454,1,2,11,0
6.475416406785882e+17,19,125,6.578947368421052,2,8,15,4
6.475976915957769e+17,21,44,2.0952380952380953,1,4,21,0
6.476839963955788e+17,136,692,5.088235294117647,2,8,134,2
6.477329588163567e+17,48,96,2.0,1,4,48,0
6.477677392947077e+17,34,319,9.382352941176471,2,14,4,30
6.477915818355592e+17,196,977,4.98469387755102,2,8,195,1
6.478057241290353e+17,5,27,5.4,5,6,5,0
6.478265363291648e+17,44,348,7.909090909090909,5,10,18,26
6.478323358287634e+17,178,1526,8.573033707865168,2,12,29,149
6.478617766087863e+17,49,416,8.489795918367347,3,11,5,44
6.47882011518131e+17,2,4,2.0,2,2,2,0
6.481746260243356e+17,96,798,8.3125,2,11,11,85
6.481949459779428e+17,24,92,3.8333333333333335,2,6,24,0
6.48200967826607e+17,131,265,2.0229007633587788,1,5,131,0
6.482322329079704e+17,15,123,8.2,7,10,2,13
6.482379898187123e+17,37,44,1.1891891891891893,1,3,37,0
6.482570429146989e+17,6,45,7.5,6,9,3,3
6.48273392261514e+17,85,570,6.705882352941177,4,9,68,17
6.48283036477274e+17,62,196,3.161290322580645,1,5,62,0
6.4828699748074e+17,1,10,10.0,10,10,0,1
6.482943051130605e+17,69,668,9.681159420289855,2,13,6,63
6.483153866992662e+17,35,321,9.17142857142857,7,11,2,33
6.483185051230857e+17,3,7,2.3333333333333335,1,3,3,0
6.484436587198729e+17,13,26,2.0,1,4,13,0
6.484761411330628e+17,53,506,9.547169811320755,5,13,3,50
6.485408805734605e+17,10,42,4.2,3,6,10,0
6.485892185640352e+17,68,144,2.1176470588235294,1,4,68,0
6.486163742734463e+17,52,116,2.230769230769231,1,4,52,0
6.489139027708268e+17,109,232,2.128440366972477,1,4,109,0
6.4894017452056e+17,26,173,6.653846153846154,2,9,20,6
6.48946308905273e+17,1,3,3.0,3,3,1,0
6.489486060415433e+17,4,13,3.25,2,5,4,0
6.489567207218828e+17,7,16,2.2857142857142856,1,4,7,0
6.489859632378118e+17,144,273,1.8958333333333333,1,4,144,0
6.49040848341029e+17,88,432,4.909090909090909,3,7,88,0
6.490560338619918e+17,56,116,2.0714285714285716,1,4,56,0
6.490686994188169e+17,273,1366,5.003663003663004,2,9,269,4
6.491565647211475e+17,92,394,4.282608695652174,2,6,92,0
6.492726152856671e+17,102,899,8.813725490196079,4,11,11,91
6.492872059449993e+17,38,176,4.631578947368421,2,7,38,0
6.492909385213693e+17,4,13,3.25,3,4,4,0
6.496732302064657e+17,99,702,7.090909090909091,4,10,62,37
6.497067767848544e+17,176,886,5.034090909090909,2,8,174,2
6.497351985861782e+17,42,287,6.833333333333333,5,9,32,10
6.497432069329992e+17,1,3,3.0,3,3,1,0
6.497518860995762e+17,2,4,2.0,1,3,2,0
6.498340155962872e+17,11,26,2.3636363636363638,1,4,11,0
6.498677057812109e+17,41,196,4.780487804878049,2,7,41,0
6.498757464645034e+17,313,938,2.9968051118210863,1,6,313,0
6.499774006833262e+17,2,3,1.5,1,2,2,0
6.500346200794327e+17,65,142,2.1846153846153844,1,5,65,0
6.503209289122799e+17,31,218,7.032258064516129,5,9,19,12
6.503619251448709e+17,24,155,6.458333333333333,2,8,17,7
6.504025077467132e+17,112,231,2.0625,1,4,112,0
6.50415901845193e+17,192,564,2.9375,1,6,192,0
6.504269763530502e+17,117,580,4.957264957264957,2,7,117,0
6.504472964433473e+17,68,154,2.264705882352941,1,5,68,0
6.504859699948095e+17,7,22,3.142857142857143,1,6,7,0
6.505593776715158e+17,69,142,2.0579710144927534,1,5,69,0
6.5058260229606e+17,84,240,2.857142857142857,1,5,84,0
6.505845510219534e+17,17,88,5.176470588235294,4,8,16,1
6.506283333205734e+17,2,10,5.0,4,6,2,0
6.506778437110908e+17,40,89,2.225,1,4,40,0
6.507081077004914e+17,24,81,3.375,2,5,24,0
6.507871852690172e+17,200,587,2.935,1,6,200,0
6.508788231149786e+17,33,200,6.0606060606060606,4,8,32,1
6.5105837602174e+17,45,100,2.2222222222222223,1,4,45,0
6.51092486960306e+17,110,232,2.109090909090909,1,4,110,0
6.511314804978648e+17,2,4,2.0,2,2,2,0
6.51141059129101e+17,67,138,2.0597014925373136,1,4,67,0
6.512152827636643e+17,28,196,7.0,5,8,20,8
6.512233506730204e+17,86,800,9.30232558139535,2,12,8,78
6.512410191499493e+17,2,4,2.0,1,3,2,0
6.512460984936332e+17,2,4,2.0,2,2,2,0
6.512464421974811e+17,104,965,9.278846153846153,2,12,11,93
6.512465208439493e+17,136,650,4.779411764705882,2,7,136,0
6.512559418286189e+17,27,54,2.0,1,4,27,0
6.512648696264896e+17,13,40,3.076923076923077,2,4,13,0
6.512805011558765e+17,1,4,4.0,4,4,1,0
6.512839046491316e+17,16,46,2.875,1,4,16,0
6.512899177971913e+17,49,152,3.1020408163265305,1,5,49,0
6.51291278605605e+17,8,25,3.125,2,4,8,0
6.512925053113029e+17,1,3,3.0,3,3,1,0
6.513042196643939e+17,72,279,3.875,1,6,72,0
6.513603869457668e+17,1,6,6.0,6,6,1,0
6.513625823553855e+17,161,620,3.8509316770186337,1,7,161,0
6.513749589852772e+17,174,870,5.0,2,8,173,1
6.513918198466237e+17,17,89,5.235294117647059,4,7,17,0
6.514125968346779e+17,91,438,4.813186813186813,2,8,90,1
6.514352946398913e+17,2,12,6.0,5,7,2,0
6.514433420328186e+17,116,232,2.0,1,4,116,0
6.51500051322101e+17,35,338,9.657142857142857,6,13,2,33
6.515560893937463e+17,41,199,4.853658536585366,2,7,41,0
6.517691391368056e+17,34,63,1.8529411764705883,1,4,34,0
6.518041941234533e+17,1,7,7.0,7,7,1,0
6.518059026804294e+17,4,27,6.75,4,9,2,2
6.51860072066078e+17,130,272,2.0923076923076924,1,5,130,0
6.51871225436444e+17,202,1000,4.9504950495049505,1,8,201,1
6.520015669584637e+17,16,81,5.0625,3,7,16,0
6.520221038297727e+17,121,470,3.884297520661157,1,7,121,0
6.52094321563163e+17,10,80,8.0,6,10,4,6
6.521142861198281e+17,50,354,7.08,3,10,32,18
6.521546456949171e+17,15,101,6.733333333333333,4,9,12,3
6.52179962973618e+17,21,149,7.095238095238095,5,9,15,6
6.522471955733276e+17,23,172,7.478260869565218,6,9,12,11
6.522532894294262e+17,35,244,6.9714285714285715,5,9,25,10
6.522572214207565e+17,33,222,6.7272727272727275,5,9,26,7
6.522611189167456e+17,58,403,6.948275862068965,3,10,44,14
6.525649852969082e+17,25,129,5.16,3,7,25,0
6.525675516210916e+17,23,208,9.043478260869565,2,11,2,21
6.525936833779967e+17,249,2206,8.859437751004016,2,11,28,221
6.526454482498765e+17,18,73,4.055555555555555,2,5,18,0
6.527543581743085e+17,59,228,3.864406779661017,2,6,59,0
6.52767983127401e+17,13,15,1.1538461538461537,1,2,13,0
6.528386831136326e+17,2,21,10.5,9,12,0,2
6.52850304228835e+17,6,32,5.333333333333333,5,6,6,0
6.529161194901152e+17,15,47,3.1333333333333333,1,6,15,0
6.532097203270897e+17,5,31,6.2,4,8,4,1
6.532749148348125e+17,88,849,9.647727272727273,2,13,4,84
6.53300283260473e+17,71,156,2.1971830985915495,1,5,71,0
6.533098685034042e+17,136,669,4.919117647058823,2,8,135,1
6.533159613996808e+17,9,24,2.6666666666666665,2,4,9,0
6.5335721880749e+17,70,195,2.7857142857142856,1,5,70,0
6.5336882318497e+17,49,373,7.612244897959184,2,10,23,26
6.53403515578818e+17,12,14,1.1666666666666667,1,2,12,0
6.534105188142296e+17,21,26,1.2380952380952381,1,3,21,0
6.534247425717645e+17,21,47,2.238095238095238,1,4,21,0
6.534308898205139e+17,31,283,9.129032258064516,7,12,1,30
6.534397156499848e+17,3,4,1.3333333333333333,1,2,3,0
6.534415042515446e+17,9,35,3.888888888888889,2,6,9,0
6.534709450173864e+17,128,629,4.9140625,2,7,128,0
6.534785738722367e+17,84,572,6.809523809523809,3,9,59,25
6.534942074697274e+17,2,4,2.0,2,2,2,0
6.535680328004262e+17,3,22,7.333333333333333,7,8,2,1
6.535680926599587e+17,9,21,2.3333333333333335,1,4,9,0
6.535684279206676e+17,4,12,3.0,2,4,4,0
6.53597895629318e+17,9,74,8.222222222222221,6,10,1,8
6.538311539492124e+17,46,455,9.891304347826088,5,13,3,43
6.540175959522898e+17,8,45,5.625,4,8,7,1
6.540447438620841e+17,150,1164,7.76,2,10,51,99
6.540551448461996e+17,176,1191,6.767045454545454,2,9,132,44
6.540692733251446e+17,26,78,3.0,1,6,26,0
6.54080915562183e+17,1,3,3.0,3,3,1,0
6.541079112700298e+17,5,13,2.6,2,4,5,0
6.541177754226185e+17,27,240,8.88888888888889,4,11,1,26
6.541312617300316e+17,63,259,4.111111111111111,2,7,63,0
6.54138920355061e+17,9,68,7.555555555555555,6,9,5,4
6.541823800829437e+17,72,145,2.013888888888889,1,4,72,0
6.541959635004896e+17,201,788,3.9203980099502487,1,6,201,0
6.542187690277073e+17,112,775,6.919642857142857,2,9,78,34
6.542211455251743e+17,116,576,4.9655172413793105,2,7,116,0
6.54259950063005e+17,15,99,6.6,2,9,11,4
6.542666297987793e+17,44,88,2.0,1,4,44,0
6.547428680438766e+17,48,101,2.1041666666666665,1,5,48,0
6.547924182827776e+17,18,38,2.111111111111111,1,3,18,0
6.548827436062408e+17,84,409,4.869047619047619,2,7,84,0
6.549243935201167e+17,44,92,2.090909090909091,1,4,44,0
6.549244117056374e+17,85,170,2.0,1,4,85,0
6.54924483898732e+17,152,773,5.0855263157894735,2,9,151,1
6.549310173327657e+17,98,853,8.704081632653061,3,11,16,82
6.549785254949007e+17,15,116,7.733333333333333,6,10,7,8
6.549800772802355e+17,11,58,5.2727272727272725,2,8,10,1
6.549896780047199e+17,5,36,7.2,7,8,4,1
6.549930780572748e+17,4,38,9.5,9,10,0,4
6.550492505062706e+17,27,65,2.4074074074074074,1,4,27,0
6.55422767793772e+17,113,235,2.079646017699115,1,4,113,0
6.554305284654991e+17,57,492,8.631578947368421,2,11,7,50
6.55447805473615e+17,92,456,4.956521739130435,3,9,91,1
6.554480457037605e+17,46,108,2.347826086956522,1,5,46,0
6.554577359960385e+17,1,3,3.0,3,3,1,0
6.555062729996305e+17,41,89,2.1707317073170733,1,4,41,0
6.555521431646854e+17,1,3,3.0,3,3,1,0
6.555934426903124e+17,48,236,4.916666666666667,2,8,46,2
6.556009429327009e+17,1,3,3.0,3,3,1,0
6.556012300530826e+17,2,7,3.5,1,6,2,0
6.556077879603419e+17,57,391,6.859649122807017,3,9,41,16
6.556156939122779e+17,152,1036,6.815789473684211,2,10,109,43
6.556339708809354e+17,151,313,2.0728476821192054,1,5,151,0
6.556446173122408e+17,45,179,3.977777777777778,2,7,45,0
6.556446901473535e+17,1,4,4.0,4,4,1,0
6.556515694572027e+17,5,22,4.4,2,7,5,0
6.556526365246246e+17,45,175,3.888888888888889,2,6,45,0
6.556535815616676e+17,2,8,4.0,4,4,2,0
6.556545087661537e+17,8,39,4.875,3,6,8,0
6.556687153444883e+17,81,705,8.703703703703704,2,11,9,72
6.558172533177297e+17,11,37,3.3636363636363638,2,5,11,0
6.55836587568856e+17,14,39,2.7857142857142856,1,5,14,0
6.558999747906092e+17,84,567,6.75,4,9,67,17
6.559937033794561e+17,87,428,4.919540229885057,2,7,87,0
6.56159497933259e+17,8,56,7.0,6,8,6,2
6.561734858169096e+17,87,599,6.885057471264368,3,9,64,23
6.561802383150491e+17,74,363,4.905405405405405,2,7,74,0
6.561936634451671e+17,104,1006,9.673076923076923,3,12,8,96
6.562233117087054e+17,14,94,6.714285714285714,2,9,9,5
6.562522189378732e+17,7,12,1.7142857142857142,1,4,7,0
6.562751047044812e+17,3,8,2.6666666666666665,1,5,3,0
6.563687345480458e+17,6,17,2.8333333333333335,2,4,6,0
6.56369321634286e+17,2,6,3.0,3,3,2,0
6.563756691762412e+17,70,540,7.714285714285714,3,11,26,44
6.563778741879423e+17,205,1394,6.8,2,10,146,59
6.563878479013368e+17,3,25,8.333333333333334,8,9,0,3
6.563969907428186e+17,3,12,4.0,2,5,3,0
6.564481916519941e+17,49,100,2.0408163265306123,1,4,49,0
6.564643800023983e+17,13,38,2.923076923076923,1,6,13,0
6.564811902672916e+17,153,330,2.156862745098039,1,4,153,0
6.565397385521791e+17,168,1647,9.803571428571429,2,12,10,158
6.566053518496061e+17,19,123,6.473684210526316,5,8,15,4
6.568365170787603e+17,89,181,2.033707865168539,1,4,89,0
6.569611095601779e+17,89,444,4.98876404494382,3,8,88,1
6.569869552989562e+17,110,550,5.0,2,7,110,0
6.570115397764164e+17,70,611,8.728571428571428,3,11,8,62
6.570276676245279e+17,165,829,5.024242424242424,2,7,165,0
6.571428146379574e+17,40,126,3.15,1,5,40,0
6.571627547901686e+17,31,95,3.064516129032258,1,5,31,0
6.571684046428127e+17,11,83,7.545454545454546,3,9,3,8
6.572105450762862e+17,69,463,6.7101449275362315,2,9,50,19
6.572219924246925e+17,2,15,7.5,7,8,1,1
6.572644081130409e+17,79,364,4.6075949367088604,2,7,79,0
6.57693761690055e+17,25,124,4.96,2,7,25,0
6.577000328123096e+17,69,399,5.782608695652174,2,9,64,5
6.577132866973567e+17,76,736,9.68421052631579,4,12,2,74
6.577146878543113e+17,49,294,6.0,2,8,46,3
6.578673590969647e+17,2,7,3.5,3,4,2,0
6.579220291746907e+17,226,1102,4.876106194690266,2,8,225,1
6.579481925753519e+17,150,756,5.04,2,8,149,1
6.57982343933181e+17,51,145,2.843137254901961,1,5,51,0
6.580044300949583e+17,48,376,7.833333333333333,2,10,16,32
6.580191917493528e+17,1,8,8.0,8,8,0,1
6.58042137713287e+17,3,16,5.333333333333333,4,7,3,0
6.583689552163994e+17,114,221,1.9385964912280702,1,4,114,0
6.583973563191226e+17,18,125,6.944444444444445,5,10,14,4
6.584176672332236e+17,1,4,4.0,4,4,1,0
6.584500135997779e+17,14,112,8.0,7,9,4,10
6.585009484161021e+17,12,38,3.1666666666666665,1,6,12,0
6.585010656010684e+17,1,1,1.0,1,1,1,0
6.585012366779581e+17,7,21,3.0,1,4,7,0
6.585013678067964e+17,3,9,3.0,3,3,3,0
6.586099154311085e+17,105,706,6.723809523809524,2,10,82,23
6.586125641029563e+17,115,237,2.0608695652173914,1,4,115,0
6.586424128953556e+17,2,2,1.0,1,1,2,0
6.586529472656698e+17,9,14,1.5555555555555556,1,3,9,0
6.586551847484732e+17,1,3,3.0,3,3,1,0
6.586596940448211e+17,3,3,1.0,1,1,3,0
6.586607918648012e+17,53,261,4.9245283018867925,2,8,52,1
6.58717269880942e+17,68,271,3.985294117647059,2,6,68,0
6.587443038334158e+17,18,161,8.944444444444445,3,11,3,15
6.587735609576877e+17,2,8,4.0,3,5,2,0
6.590392651415804e+17,13,93,7.153846153846154,3,9,7,6
6.590961041516417e+17,72,348,4.833333333333333,2,7,72,0
6.591051991235827e+17,19,146,7.684210526315789,2,9,4,15
6.591215925299489e+17,12,26,2.1666666666666665,1,4,12,0
6.59123054635759e+17,58,286,4.931034482758621,2,7,58,0
6.592049033580436e+17,4,33,8.25,8,9,0,4
6.592054367644096e+17,38,341,8.973684210526315,5,11,2,36
6.592640919528422e+17,135,1136,8.414814814814815,2,12,27,108
6.592715190770621e+17,14,92,6.571428571428571,4,9,11,3
6.592715807481326e+17,1,7,7.0,7,7,1,0
6.592737534031068e+17,25,74,2.96,1,5,25,0
6.592848846085498e+17,3,21,7.0,7,7,3,0
6.593302407852269e+17,35,269,7.685714285714286,2,10,11,24
6.593303756892216e+17,31,157,5.064516129032258,2,7,31,0
6.593319952306789e+17,14,25,1.7857142857142858,1,4,14,0
6.593377730493791e+17,8,10,1.25,1,2,8,0
6.59338820860875e+17,46,424,9.217391304347826,7,12,1,45
6.593550030654246e+17,19,125,6.578947368421052,5,9,15,4
6.594050207564908e+17,6,43,7.166666666666667,7,8,5,1
6.594244903754852e+17,77,364,4.7272727272727275,2,7,77,0
6.594505855489247e+17,37,150,4.054054054054054,1,6,37,0
6.594644176619643e+17,12,108,9.0,7,11,1,11
6.596496872254277e+17,13,87,6.6923076923076925,5,8,10,3
6.59786032315435e+17,39,84,2.1538461538461537,1,4,39,0
6.598476005604539e+17,98,959,9.785714285714286,3,13,3,95
6.599717729698886e+17,16,37,2.3125,1,4,16,0
6.600959843492643e+17,194,1305,6.72680412371134,2,9,142,52
6.60128357628261e+17,124,629,5.07258064516129,2,8,123,1
6.601326463441329e+17,15,111,7.4,6,9,9,6
6.601395005378524e+17,2,3,1.5,1,2,2,0
6.60146344334075e+17,138,671,4.86231884057971,2,9,136,2
6.601774242061998e+17,62,292,4.709677419354839,2,8,61,1
6.602795781042276e+17,1,6,6.0,6,6,1,0
6.604981490684485e+17,38,259,6.815789473684211,2,8,29,9
6.605355970999421e+17,86,192,2.2325581395348837,1,4,86,0
6.605372742582322e+17,98,658,6.714285714285714,2,9,76,22
6.605857756500539e+17,5,7,1.4,1,2,5,0
6.605927635422921e+17,5,7,1.4,1,2,5,0
6.606033154824564e+17,2,6,3.0,3,3,2,0
6.606292814409457e+17,1,4,4.0,4,4,1,0
6.606722233820549e+17,146,716,4.904109589041096,2,8,144,2
6.607286061303406e+17,123,255,2.073170731707317,1,4,123,0
6.60741357327306e+17,48,480,10.0,6,11,2,46
6.60768168439825e+17,186,1796,9.655913978494624,2,13,10,176
6.607690100926035e+17,95,206,2.168421052631579,1,4,95,0
6.608033632480502e+17,20,67,3.35,1,6,20,0
6.608328398931704e+17,100,203,2.03,1,4,100,0
6.608517654792145e+17,66,262,3.9696969696969697,2,6,66,0
6.608598593155242e+17,76,312,4.105263157894737,2,7,76,0
6.609006818290294e+17,15,36,2.4,1,5,15,0
6.609291788609368e+17,4,9,2.25,2,3,4,0
6.609633642632823e+17,11,28,2.5454545454545454,1,4,11,0
6.609676351671501e+17,68,469,6.897058823529412,2,9,47,21
6.612092828443208e+17,248,1948,7.854838709677419,2,11,82,166
6.61249348312272e+17,54,371,6.87037037037037,2,10,38,16
6.612851281224307e+17,6,14,2.3333333333333335,1,3,6,0
6.6139552364065e+17,51,250,4.901960784313726,2,7,51,0
6.614774188965009e+17,9,44,4.888888888888889,3,7,9,0
6.615166705493824e+17,13,97,7.461538461538462,2,11,5,8
6.615829509260154e+17,60,124,2.066666666666667,1,4,60,0
6.616246617445736e+17,213,1861,8.737089201877934,2,12,29,184
6.616664611891092e+17,78,635,8.14102564102564,2,11,20,58
6.61674440160675e+17,28,172,6.142857142857143,4,9,26,2
6.616853604806493e+17,20,109,5.45,4,7,20,0
6.617459698387854e+17,14,130,9.285714285714286,7,11,1,13
6.619491430471972e+17,9,91,10.11111111111111,8,11,0,9
6.619596134587048e+17,23,231,10.043478260869565,8,12,0,23
6.620656923655722e+17,31,282,9.096774193548388,2,12,5,26
